taxa	samplingDate	samplingCountry
hCoV-19/Spain/IB-IBV-99007209/2020|EPI_ISL_541956|Spain|2020-05-28	2020.4043715846994	Spain
hCoV-19/Spain/IB-IBV-99007216/2020|EPI_ISL_541957|Spain|2020-03-03	2020.1693989071039	Spain
hCoV-19/Spain/IB-IBV-99007217/2020|EPI_ISL_541958|Spain|2020-03-17	2020.207650273224	Spain
hCoV-19/Spain/IB-IBV-99007221/2020|EPI_ISL_541959|Spain|2020-05-28	2020.4043715846994	Spain
hCoV-19/Spain/IB-IBV-99007229/2020|EPI_ISL_541960|Spain|2020-03-18	2020.2103825136612	Spain
hCoV-19/Spain/IB-IBV-99007233/2020|EPI_ISL_541961|Spain|2020-05-28	2020.4043715846994	Spain
hCoV-19/Spain/IB-IBV-99007240/2020|EPI_ISL_541962|Spain|2020-03-04	2020.172131147541	Spain
hCoV-19/Spain/IB-IBV-99007245/2020|EPI_ISL_541964|Spain|2020-05-28	2020.4043715846994	Spain
hCoV-19/Spain/IB-IBV-99007252/2020|EPI_ISL_541965|Spain|2020-03-05	2020.1748633879781	Spain
hCoV-19/Spain/IB-IBV-99007257/2020|EPI_ISL_541967|Spain|2020-05-28	2020.4043715846994	Spain
hCoV-19/Spain/IB-IBV-99007264/2020|EPI_ISL_541968|Spain|2020-02-28	2020.1584699453551	Spain
hCoV-19/Spain/PV-HUB-50378813/2020|EPI_ISL_490202|Spain|2020-06-16	2020.4562841530055	Spain
hCoV-19/Spain/IB-IBV-99007265/2020|EPI_ISL_541969|Spain|2020-03-24	2020.2267759562842	Spain
hCoV-19/Spain/PV-IBV-98005142/2020|EPI_ISL_565922|Spain|2020-06-17	2020.4590163934427	Spain
hCoV-19/Spain/PV-IBV-98005146/2020|EPI_ISL_565923|Spain|2020-06-19	2020.464480874317	Spain
hCoV-19/Spain/PV-IBV-98005164/2020|EPI_ISL_565925|Spain|2020-06-24	2020.4781420765028	Spain
hCoV-19/Spain/PV-IBV-98007666/2020|EPI_ISL_582045|Spain|2020-09-11	2020.6939890710382	Spain
hCoV-19/Spain/PV-IBV-98007621/2020|EPI_ISL_582048|Spain|2020-09-05	2020.6775956284152	Spain
hCoV-19/Spain/PV-IBV-98007637/2020|EPI_ISL_582049|Spain|2020-09-08	2020.6857923497269	Spain
hCoV-19/Spain/PV-IBV-98007662/2020|EPI_ISL_582051|Spain|2020-09-11	2020.6939890710382	Spain
hCoV-19/Spain/PV-IBV-98007720/2020|EPI_ISL_582052|Spain|2020-09-18	2020.7131147540983	Spain
hCoV-19/Spain/PV-IBV-98007364/2020|EPI_ISL_582053|Spain|2020-09-20	2020.7185792349726	Spain
hCoV-19/Spain/PV-HUB-56592455/2020|EPI_ISL_489834|Spain|2020-06-22	2020.4726775956285	Spain
hCoV-19/Spain/PV-IBV-98007627/2020|EPI_ISL_582065|Spain|2020-09-06	2020.6803278688524	Spain
hCoV-19/Spain/PV-IBV-98007592/2020|EPI_ISL_582055|Spain|2020-09-02	2020.6693989071039	Spain
hCoV-19/Spain/PV-IBV-98007636/2020|EPI_ISL_582068|Spain|2020-09-07	2020.6830601092897	Spain
hCoV-19/Spain/PV-IBV-98007644/2020|EPI_ISL_582069|Spain|2020-09-09	2020.688524590164	Spain
hCoV-19/Spain/PV-IBV-98007645/2020|EPI_ISL_582070|Spain|2020-09-09	2020.688524590164	Spain
hCoV-19/Spain/PV-IBV-98007646/2020|EPI_ISL_582071|Spain|2020-09-09	2020.688524590164	Spain
hCoV-19/Spain/PV-IBV-98007655/2020|EPI_ISL_582072|Spain|2020-09-10	2020.691256830601	Spain
hCoV-19/Spain/PV-IBV-98007664/2020|EPI_ISL_582073|Spain|2020-09-11	2020.6939890710382	Spain
hCoV-19/Spain/PV-IBV-98007668/2020|EPI_ISL_582074|Spain|2020-09-12	2020.6967213114754	Spain
hCoV-19/Spain/PV-IBV-98007669/2020|EPI_ISL_582075|Spain|2020-09-12	2020.6967213114754	Spain
hCoV-19/Spain/PV-HUB-50388391/2020|EPI_ISL_490204|Spain|2020-06-05	2020.4262295081967	Spain
hCoV-19/Spain/PV-IBV-98007677/2020|EPI_ISL_582077|Spain|2020-09-13	2020.6994535519125	Spain
hCoV-19/Spain/PV-IBV-98007679/2020|EPI_ISL_582078|Spain|2020-09-13	2020.6994535519125	Spain
hCoV-19/Spain/PV-IBV-98007684/2020|EPI_ISL_582079|Spain|2020-09-14	2020.7021857923498	Spain
hCoV-19/Spain/PV-IBV-98007694/2020|EPI_ISL_582081|Spain|2020-09-15	2020.704918032787	Spain
hCoV-19/Spain/PV-IBV-98007702/2020|EPI_ISL_582083|Spain|2020-09-16	2020.707650273224	Spain
hCoV-19/Spain/PV-IBV-98007704/2020|EPI_ISL_582084|Spain|2020-09-16	2020.707650273224	Spain
hCoV-19/Spain/PV-IBV-98007708/2020|EPI_ISL_582085|Spain|2020-09-17	2020.7103825136612	Spain
hCoV-19/Spain/PV-IBV-98007709/2020|EPI_ISL_582086|Spain|2020-09-17	2020.7103825136612	Spain
hCoV-19/Spain/PV-IBV-98007710/2020|EPI_ISL_582087|Spain|2020-09-17	2020.7103825136612	Spain
hCoV-19/Spain/PV-IBV-98007716/2020|EPI_ISL_582088|Spain|2020-09-18	2020.7131147540983	Spain
hCoV-19/Spain/CM-IBV-003905/2020|EPI_ISL_500157|Spain|2020-05-19	2020.379781420765	Spain
hCoV-19/Spain/PV-IBV-98007717/2020|EPI_ISL_582089|Spain|2020-09-18	2020.7131147540983	Spain
hCoV-19/Spain/PV-IBV-98007725/2020|EPI_ISL_582090|Spain|2020-09-19	2020.7158469945355	Spain
hCoV-19/Spain/CB-IBV-98007078/2020|EPI_ISL_582091|Spain|2020-09-03	2020.672131147541	Spain
hCoV-19/Spain/CB-IBV-98007067/2020|EPI_ISL_582092|Spain|2020-09-03	2020.672131147541	Spain
hCoV-19/Spain/CB-IBV-98007072/2020|EPI_ISL_582093|Spain|2020-09-03	2020.672131147541	Spain
hCoV-19/Spain/CB-IBV-98007077/2020|EPI_ISL_582094|Spain|2020-09-03	2020.672131147541	Spain
hCoV-19/Spain/CB-IBV-98007081/2020|EPI_ISL_582097|Spain|2020-07-03	2020.5027322404371	Spain
hCoV-19/Spain/CB-IBV-98007082/2020|EPI_ISL_582098|Spain|2020-07-03	2020.5027322404371	Spain
hCoV-19/Spain/CB-IBV-98007085/2020|EPI_ISL_582099|Spain|2020-07-03	2020.5027322404371	Spain
hCoV-19/Spain/GA-IBV-004072/2020|EPI_ISL_500162|Spain|2020-03-19	2020.2131147540983	Spain
hCoV-19/Spain/MD-H12-H12-1703/2020|EPI_ISL_421173|Spain|2020-03-08	2020.1830601092897	Spain
hCoV-19/Spain/AR-IBV-2387/2020|EPI_ISL_468840|Spain|2020-03-17	2020.207650273224	Spain
hCoV-19/Spain/AR-IBV-2473/2020|EPI_ISL_468847|Spain|2020-03-24	2020.2267759562842	Spain
hCoV-19/Spain/AR-IBV-2452/2020|EPI_ISL_468852|Spain|2020-03-24	2020.2267759562842	Spain
hCoV-19/Spain/EX-IBV-004990/2020|EPI_ISL_510305|Spain|2020-05-08	2020.3497267759562	Spain
hCoV-19/Spain/AR-IBV-2462/2020|EPI_ISL_468854|Spain|2020-03-24	2020.2267759562842	Spain
hCoV-19/Spain/AR-IBV-2412/2020|EPI_ISL_468858|Spain|2020-03-24	2020.2267759562842	Spain
hCoV-19/Spain/EX-IBV-004992/2020|EPI_ISL_510307|Spain|2020-05-09	2020.3524590163934	Spain
hCoV-19/Spain/EX-IBV-004998/2020|EPI_ISL_510309|Spain|2020-06-02	2020.4180327868853	Spain
hCoV-19/Spain/Donostia-San_Sebastian2087/2020|EPI_ISL_468889|Spain|2020-04-10	2020.2732240437158	Spain
hCoV-19/Spain/EX-IBV-005000/2020|EPI_ISL_510310|Spain|2020-06-09	2020.4371584699454	Spain
hCoV-19/Spain/PV-IBV-003204/2020|EPI_ISL_480952|Spain|2020-03-12	2020.1939890710382	Spain
hCoV-19/Spain/PV-IBV-003190/2020|EPI_ISL_480962|Spain|2020-03-08	2020.1830601092897	Spain
hCoV-19/Spain/AN-IBV-006105/2020|EPI_ISL_510437|Spain|2020-05-26	2020.3989071038252	Spain
hCoV-19/Spain/CT-IBV-003729/2020|EPI_ISL_480981|Spain|2020-04-02	2020.2513661202186	Spain
hCoV-19/Spain/CT-IBV-003733/2020|EPI_ISL_480995|Spain|2020-04-04	2020.2568306010928	Spain
hCoV-19/Spain/RI-IBV-006009/2020|EPI_ISL_500440|Spain|2020-03-27	2020.2349726775956	Spain
hCoV-19/Spain/MD-IBV-005338/2020|EPI_ISL_510216|Spain|2020-03-17	2020.207650273224	Spain
hCoV-19/Spain/MD-IBV-005339/2020|EPI_ISL_510217|Spain|2020-03-18	2020.2103825136612	Spain
hCoV-19/Spain/MD-IBV-005370/2020|EPI_ISL_510244|Spain|2020-04-07	2020.2650273224044	Spain
hCoV-19/Spain/CT-IrsiCaixa-2020030095/2020|EPI_ISL_510689|Spain|2020-03-13	2020.1967213114754	Spain
hCoV-19/Spain/CT-IrsiCaixa-2020090134-2/2020|EPI_ISL_538552|Spain|2020-08-31	2020.6639344262296	Spain
hCoV-19/Spain/CL-IBV-97006155/2020|EPI_ISL_537302|Spain|2020-04-05	2020.25956284153	Spain
hCoV-19/Spain/CL-IBV-97006168/2020|EPI_ISL_537315|Spain|2020-04-05	2020.25956284153	Spain
hCoV-19/Spain/EX-IBV-005009/2020|EPI_ISL_510318|Spain|2020-03-13	2020.1967213114754	Spain
hCoV-19/Spain/CN-IBV-97006514/2020|EPI_ISL_537720|Spain|2020-04-02	2020.2513661202186	Spain
hCoV-19/Spain/CN-IBV-97006516/2020|EPI_ISL_537721|Spain|2020-04-02	2020.2513661202186	Spain
hCoV-19/Spain/CN-IBV-97006521/2020|EPI_ISL_537726|Spain|2020-04-06	2020.2622950819673	Spain
hCoV-19/Spain/CN-IBV-97006524/2020|EPI_ISL_537727|Spain|2020-04-12	2020.27868852459	Spain
hCoV-19/Spain/CN-IBV-97006525/2020|EPI_ISL_537728|Spain|2020-06-18	2020.4617486338798	Spain
hCoV-19/Spain/AR-IBV-98005768/2020|EPI_ISL_537778|Spain|2020-05-04	2020.3387978142077	Spain
hCoV-19/Spain/NC-IBV-98005469/2020|EPI_ISL_538608|Spain|2020-03-28	2020.2377049180327	Spain
hCoV-19/Spain/NC-IBV-98005470/2020|EPI_ISL_538609|Spain|2020-03-28	2020.2377049180327	Spain
hCoV-19/Spain/NC-IBV-98005472/2020|EPI_ISL_538610|Spain|2020-03-28	2020.2377049180327	Spain
hCoV-19/Spain/VC-IBV-98003640/2020|EPI_ISL_538644|Spain|2020-03-13	2020.1967213114754	Spain
hCoV-19/Spain/PV-IBV-98007672/2020|EPI_ISL_582034|Spain|2020-09-12	2020.6967213114754	Spain
hCoV-19/Spain/PV-IBV-98007685/2020|EPI_ISL_582035|Spain|2020-09-14	2020.7021857923498	Spain
hCoV-19/Spain/PV-IBV-98007585/2020|EPI_ISL_582036|Spain|2020-09-01	2020.6666666666667	Spain
hCoV-19/Spain/PV-IBV-98007613/2020|EPI_ISL_582037|Spain|2020-09-04	2020.6748633879781	Spain
hCoV-19/Spain/PV-IBV-98007711/2020|EPI_ISL_582038|Spain|2020-09-17	2020.7103825136612	Spain
hCoV-19/Spain/PV-IBV-98007631/2020|EPI_ISL_582039|Spain|2020-09-07	2020.6830601092897	Spain
hCoV-19/Spain/PV-IBV-98007718/2020|EPI_ISL_582040|Spain|2020-09-18	2020.7131147540983	Spain
hCoV-19/Spain/PV-IBV-98007703/2020|EPI_ISL_582041|Spain|2020-09-16	2020.707650273224	Spain
hCoV-19/Spain/PV-IBV-98007698/2020|EPI_ISL_582042|Spain|2020-09-15	2020.704918032787	Spain
hCoV-19/Spain/PV-IBV-98007594/2020|EPI_ISL_582043|Spain|2020-09-02	2020.6693989071039	Spain
hCoV-19/Spain/PV-IBV-98007653/2020|EPI_ISL_582044|Spain|2020-09-10	2020.691256830601	Spain
hCoV-19/Spain/PV-IBV-98007652/2020|EPI_ISL_582050|Spain|2020-09-10	2020.691256830601	Spain
hCoV-19/Spain/PV-IBV-98007593/2020|EPI_ISL_582056|Spain|2020-09-02	2020.6693989071039	Spain
hCoV-19/Spain/PV-IBV-98007600/2020|EPI_ISL_582057|Spain|2020-09-03	2020.672131147541	Spain
hCoV-19/Spain/PV-IBV-98007603/2020|EPI_ISL_582058|Spain|2020-09-03	2020.672131147541	Spain
hCoV-19/Spain/PV-IBV-98007609/2020|EPI_ISL_582059|Spain|2020-09-04	2020.6748633879781	Spain
hCoV-19/Spain/PV-IBV-98007610/2020|EPI_ISL_582060|Spain|2020-09-04	2020.6748633879781	Spain
hCoV-19/Spain/PV-IBV-98007612/2020|EPI_ISL_582061|Spain|2020-09-07	2020.6830601092897	Spain
hCoV-19/Spain/PV-IBV-98007620/2020|EPI_ISL_582062|Spain|2020-09-05	2020.6775956284152	Spain
hCoV-19/Spain/PV-IBV-98007622/2020|EPI_ISL_582063|Spain|2020-09-05	2020.6775956284152	Spain
hCoV-19/Spain/PV-IBV-98007625/2020|EPI_ISL_582064|Spain|2020-09-06	2020.6803278688524	Spain
hCoV-19/Spain/PV-IBV-98007628/2020|EPI_ISL_582066|Spain|2020-09-06	2020.6803278688524	Spain
hCoV-19/Spain/MD-H12-2902/2020|EPI_ISL_428701|Spain|2020-03-27	2020.2349726775956	Spain
hCoV-19/Spain/EX-IBV-005023/2020|EPI_ISL_510332|Spain|2020-06-19	2020.464480874317	Spain
hCoV-19/Spain/AR-IBV-005024/2020|EPI_ISL_510333|Spain|2020-04-19	2020.2978142076502	Spain
hCoV-19/Spain/VC-FISABIO-273/2020|EPI_ISL_436368|Spain|2020-03-25	2020.2295081967213	Spain
hCoV-19/Spain/AR-IBV-005026/2020|EPI_ISL_510335|Spain|2020-04-19	2020.2978142076502	Spain
hCoV-19/Spain/AN-IBV-001894/2020|EPI_ISL_452454|Spain|2020-03-13	2020.1967213114754	Spain
hCoV-19/Spain/AN-IBV-001880/2020|EPI_ISL_452466|Spain|2020-03-11	2020.191256830601	Spain
hCoV-19/Spain/AN-IBV-001877/2020|EPI_ISL_452468|Spain|2020-03-10	2020.188524590164	Spain
hCoV-19/Spain/AN-IBV-001875/2020|EPI_ISL_452470|Spain|2020-03-07	2020.1803278688524	Spain
hCoV-19/Spain/NC-IBV-001427/2020|EPI_ISL_452474|Spain|2020-03-23	2020.224043715847	Spain
hCoV-19/Spain/IB-IBV-002494/2020|EPI_ISL_467055|Spain|2020-03-15	2020.2021857923498	Spain
hCoV-19/Spain/IB-IBV-002492/2020|EPI_ISL_467056|Spain|2020-03-14	2020.1994535519125	Spain
hCoV-19/Spain/AR-IBV-005038/2020|EPI_ISL_510341|Spain|2020-04-19	2020.2978142076502	Spain
hCoV-19/Spain/MD-IBV-001898/2020|EPI_ISL_467083|Spain|2020-03-15	2020.2021857923498	Spain
hCoV-19/Spain/AR-IBV-005039/2020|EPI_ISL_510342|Spain|2020-04-19	2020.2978142076502	Spain
hCoV-19/Spain/CN-IBV-002605/2020|EPI_ISL_467089|Spain|2020-03-18	2020.2103825136612	Spain
hCoV-19/Spain/GA-USC-001/2020|EPI_ISL_468331|Spain|2020-05-11	2020.3579234972678	Spain
hCoV-19/Spain/GA-USC-002/2020|EPI_ISL_468332|Spain|2020-05-11	2020.3579234972678	Spain
hCoV-19/Spain/GA-USC-003/2020|EPI_ISL_468333|Spain|2020-04-29	2020.3251366120219	Spain
hCoV-19/Spain/GA-USC-004/2020|EPI_ISL_468334|Spain|2020-04-29	2020.3251366120219	Spain
hCoV-19/Spain/GA-USC-005/2020|EPI_ISL_468335|Spain|2020-04-29	2020.3251366120219	Spain
hCoV-19/Spain/GA-USC-006/2020|EPI_ISL_468336|Spain|2020-05-10	2020.3551912568305	Spain
hCoV-19/Spain/AR-IBV-2467/2020|EPI_ISL_468801|Spain|2020-03-18	2020.2103825136612	Spain
hCoV-19/Spain/AR-IBV-2406/2020|EPI_ISL_468806|Spain|2020-03-21	2020.2185792349726	Spain
hCoV-19/Spain/PV-HUB-50399463/2020|EPI_ISL_483570|Spain|2020-06-08	2020.4344262295083	Spain
hCoV-19/Spain/PV-HUB-52580776/2020|EPI_ISL_483573|Spain|2020-06-10	2020.4398907103825	Spain
hCoV-19/Spain/CT-IBV-003157/2020|EPI_ISL_510254|Spain|2020-03-16	2020.204918032787	Spain
hCoV-19/Spain/CT-IBV-003158/2020|EPI_ISL_510255|Spain|2020-03-15	2020.2021857923498	Spain
hCoV-19/Spain/CT-IBV-003167/2020|EPI_ISL_510263|Spain|2020-03-16	2020.204918032787	Spain
hCoV-19/Spain/CT-IBV-003176/2020|EPI_ISL_510265|Spain|2020-03-07	2020.1803278688524	Spain
hCoV-19/Spain/CT-IBV-003188/2020|EPI_ISL_510267|Spain|2020-05-23	2020.3907103825136	Spain
hCoV-19/Spain/GA-IBV-004025/2020|EPI_ISL_510268|Spain|2020-03-12	2020.1939890710382	Spain
hCoV-19/Spain/GA-IBV-004031/2020|EPI_ISL_510272|Spain|2020-03-14	2020.1994535519125	Spain
hCoV-19/Spain/GA-IBV-004032/2020|EPI_ISL_510273|Spain|2020-03-14	2020.1994535519125	Spain
hCoV-19/Spain/CL-IBV-97006174/2020|EPI_ISL_537321|Spain|2020-04-06	2020.2622950819673	Spain
hCoV-19/Spain/CL-IBV-97006175/2020|EPI_ISL_537322|Spain|2020-04-06	2020.2622950819673	Spain
hCoV-19/Spain/VC-IBV-98006443/2020|EPI_ISL_538651|Spain|2020-07-09	2020.51912568306	Spain
hCoV-19/Spain/AR-IBV-005060/2020|EPI_ISL_510355|Spain|2020-04-21	2020.3032786885246	Spain
hCoV-19/Spain/VC-IBV-98006444/2020|EPI_ISL_538652|Spain|2020-07-02	2020.5	Spain
hCoV-19/Spain/VC-IBV-98006446/2020|EPI_ISL_538654|Spain|2020-06-30	2020.4945355191257	Spain
hCoV-19/Spain/VC-IBV-98006449/2020|EPI_ISL_538657|Spain|2020-06-30	2020.4945355191257	Spain
hCoV-19/Spain/VC-IBV-98006450/2020|EPI_ISL_538658|Spain|2020-06-27	2020.4863387978141	Spain
hCoV-19/Spain/VC-IBV-98006451/2020|EPI_ISL_538659|Spain|2020-06-27	2020.4863387978141	Spain
hCoV-19/Spain/MD-IBV-99007122/2020|EPI_ISL_541896|Spain|2020-07-29	2020.5737704918033	Spain
hCoV-19/Spain/MD-IBV-99007123/2020|EPI_ISL_541897|Spain|2020-07-30	2020.5765027322404	Spain
hCoV-19/Spain/MD-IBV-99007124/2020|EPI_ISL_541898|Spain|2020-07-30	2020.5765027322404	Spain
hCoV-19/Spain/MD-IBV-99007125/2020|EPI_ISL_541899|Spain|2020-07-31	2020.5792349726776	Spain
hCoV-19/Spain/AR-IBV-005062/2020|EPI_ISL_510356|Spain|2020-04-21	2020.3032786885246	Spain
hCoV-19/Spain/MD-ISCIII-201105/2020|EPI_ISL_418251|Spain|2020-02-25	2020.1502732240438	Spain
hCoV-19/Spain/GA-USC-009/2020|EPI_ISL_468339|Spain|2020-04-22	2020.3060109289618	Spain
hCoV-19/Spain/GA-USC-010/2020|EPI_ISL_468340|Spain|2020-04-22	2020.3060109289618	Spain
hCoV-19/Spain/GA-USC-011/2020|EPI_ISL_468341|Spain|2020-05-12	2020.360655737705	Spain
hCoV-19/Spain/GA-USC-012/2020|EPI_ISL_468342|Spain|2020-05-12	2020.360655737705	Spain
hCoV-19/Spain/GA-USC-013/2020|EPI_ISL_468343|Spain|2020-05-29	2020.4071038251366	Spain
hCoV-19/Spain/GA-USC-014/2020|EPI_ISL_468344|Spain|2020-05-12	2020.360655737705	Spain
hCoV-19/Spain/PV-IBV-2083/2020|EPI_ISL_468943|Spain|2020-04-10	2020.2732240437158	Spain
hCoV-19/Spain/IB-IBV-2577/2020|EPI_ISL_468952|Spain|2020-04-19	2020.2978142076502	Spain
hCoV-19/Spain/IB-IBV-2583/2020|EPI_ISL_468957|Spain|2020-04-15	2020.2868852459017	Spain
hCoV-19/Spain/IB-IBV-2586/2020|EPI_ISL_468958|Spain|2020-04-14	2020.2841530054645	Spain
hCoV-19/Spain/IB-IBV-h2563/2020|EPI_ISL_468964|Spain|2020-04-07	2020.2650273224044	Spain
hCoV-19/Spain/IB-IBV-2591/2020|EPI_ISL_468966|Spain|2020-04-15	2020.2868852459017	Spain
hCoV-19/Spain/IB-IBV-2519/2020|EPI_ISL_468967|Spain|2020-03-20	2020.2158469945355	Spain
hCoV-19/Spain/PV-IBV-004247/2020|EPI_ISL_500311|Spain|2020-04-06	2020.2622950819673	Spain
hCoV-19/Spain/PV-IBV-004249/2020|EPI_ISL_500313|Spain|2020-04-06	2020.2622950819673	Spain
hCoV-19/Spain/PV-IBV-004254/2020|EPI_ISL_500318|Spain|2020-04-06	2020.2622950819673	Spain
hCoV-19/Spain/MD-IBV-006352/2020|EPI_ISL_510103|Spain|2020-05-14	2020.3661202185792	Spain
hCoV-19/Spain/MD-IBV-006410/2020|EPI_ISL_510125|Spain|2020-05-06	2020.344262295082	Spain
hCoV-19/Spain/MD-IBV-006411/2020|EPI_ISL_510126|Spain|2020-05-04	2020.3387978142077	Spain
hCoV-19/Spain/CL-IBV-97006179/2020|EPI_ISL_537326|Spain|2020-04-10	2020.2732240437158	Spain
hCoV-19/Spain/CL-IBV-97006193/2020|EPI_ISL_537339|Spain|2020-04-13	2020.2814207650274	Spain
hCoV-19/Spain/CL-IBV-97006201/2020|EPI_ISL_537347|Spain|2020-04-13	2020.2814207650274	Spain
hCoV-19/Spain/VC-FISABIO-25/2020|EPI_ISL_419689|Spain|2020-02-27	2020.155737704918	Spain
hCoV-19/Switzerland/GE-SNRCI-29943121/2020|EPI_ISL_414019|Switzerland|2020-02-27	2020.155737704918	Switzerland
hCoV-19/Switzerland/ZH-ETHZ-280135/2020|EPI_ISL_560545|Switzerland|2020-09-07	2020.6830601092897	Switzerland
hCoV-19/Switzerland/BL-42329662/2020|EPI_ISL_581875|Switzerland|2020-06-26	2020.483606557377	Switzerland
hCoV-19/Switzerland/BE-HUG-6651/2020|EPI_ISL_415456|Switzerland|2020-02-29	2020.1612021857923	Switzerland
hCoV-19/Switzerland/GE-HUG-5737/2020|EPI_ISL_429200|Switzerland|2020-03-19	2020.2131147540983	Switzerland
hCoV-19/Switzerland/ZH-ETHZ-130006/2020|EPI_ISL_467002|Switzerland|2020-05-06	2020.344262295082	Switzerland
hCoV-19/Switzerland/LU-ETHZ-210009/2020|EPI_ISL_510757|Switzerland|2020-07-20	2020.549180327869	Switzerland
hCoV-19/Switzerland/BE-ETHZ-220085/2020|EPI_ISL_512051|Switzerland|2020-07-28	2020.5710382513662	Switzerland
hCoV-19/Switzerland/VD-ETHZ-220087/2020|EPI_ISL_512052|Switzerland|2020-07-28	2020.5710382513662	Switzerland
hCoV-19/Switzerland/LU-ETHZ-270082/2020|EPI_ISL_541467|Switzerland|2020-09-02	2020.6693989071039	Switzerland
hCoV-19/Switzerland/BS-65253015/2020|EPI_ISL_581906|Switzerland|2020-07-21	2020.551912568306	Switzerland
hCoV-19/Switzerland/BL-42292327/2020|EPI_ISL_581907|Switzerland|2020-06-01	2020.4153005464482	Switzerland
hCoV-19/Switzerland/BL-42243952/2020|EPI_ISL_581918|Switzerland|2020-04-24	2020.311475409836	Switzerland
hCoV-19/Switzerland/BS-42248649/2020|EPI_ISL_581921|Switzerland|2020-04-28	2020.3224043715848	Switzerland
hCoV-19/Switzerland/BS-42276346/2020|EPI_ISL_581928|Switzerland|2020-05-19	2020.379781420765	Switzerland
hCoV-19/Switzerland/BL-42283924/2020|EPI_ISL_581929|Switzerland|2020-05-25	2020.396174863388	Switzerland
hCoV-19/Switzerland/AG-UZH-IMV12/2020|EPI_ISL_590834|Switzerland|2020-05-04	2020.3387978142077	Switzerland
hCoV-19/Switzerland/AG-ETHZ-130028/2020|EPI_ISL_467015|Switzerland|2020-05-13	2020.363387978142	Switzerland
hCoV-19/Switzerland/LU-ETHZ-190064/2020|EPI_ISL_500924|Switzerland|2020-07-09	2020.51912568306	Switzerland
hCoV-19/Switzerland/SG-ETHZ-200029/2020|EPI_ISL_510718|Switzerland|2020-07-14	2020.532786885246	Switzerland
hCoV-19/Switzerland/BE-ETHZ-200032/2020|EPI_ISL_510721|Switzerland|2020-07-15	2020.535519125683	Switzerland
hCoV-19/Switzerland/SZ-ETHZ-200049/2020|EPI_ISL_510734|Switzerland|2020-07-10	2020.5218579234972	Switzerland
hCoV-19/Switzerland/BL-ETHZ-200059/2020|EPI_ISL_510741|Switzerland|2020-07-14	2020.532786885246	Switzerland
hCoV-19/Switzerland/BL-UHB-42170345/2020|EPI_ISL_418274|Switzerland|2020-02-28	2020.1584699453551	Switzerland
hCoV-19/Switzerland/VS-ETHZ-100099/2020|EPI_ISL_451691|Switzerland|2020-03-13	2020.1967213114754	Switzerland
hCoV-19/Switzerland/BE-ETHZ-140049/2020|EPI_ISL_476100|Switzerland|2020-05-28	2020.4043715846994	Switzerland
hCoV-19/Switzerland/BL-ETHZ-140056/2020|EPI_ISL_476106|Switzerland|2020-05-01	2020.3306010928961	Switzerland
hCoV-19/Switzerland/GR-ETHZ-140090/2020|EPI_ISL_476132|Switzerland|2020-04-18	2020.295081967213	Switzerland
hCoV-19/Switzerland/GE-ETHZ-240002/2020|EPI_ISL_523857|Switzerland|2020-08-07	2020.5983606557377	Switzerland
hCoV-19/Switzerland/BE-ETHZ-240029/2020|EPI_ISL_523877|Switzerland|2020-08-10	2020.6065573770493	Switzerland
hCoV-19/Switzerland/BL-42207903/2020|EPI_ISL_581791|Switzerland|2020-03-26	2020.2322404371585	Switzerland
hCoV-19/Switzerland/VD-300255-1418-D03/2020|EPI_ISL_603287|Switzerland|2020-09-30	2020.7459016393443	Switzerland
hCoV-19/Switzerland/UR-300265-1423-G09/2020|EPI_ISL_603297|Switzerland|2020-09-30	2020.7459016393443	Switzerland
hCoV-19/Switzerland/VS-321402-1765-B04/2020|EPI_ISL_603643|Switzerland|2020-10-14	2020.7841530054645	Switzerland
hCoV-19/Switzerland/BL-321418-1766-H06/2020|EPI_ISL_603657|Switzerland|2020-10-14	2020.7841530054645	Switzerland
hCoV-19/Switzerland/BE-ETHZ-140003/2020|EPI_ISL_476082|Switzerland|2020-05-15	2020.3688524590164	Switzerland
hCoV-19/Switzerland/LU-ETHZ-140011/2020|EPI_ISL_476086|Switzerland|2020-05-18	2020.377049180328	Switzerland
hCoV-19/Switzerland/BE-ETHZ-140017/2020|EPI_ISL_476087|Switzerland|2020-05-18	2020.377049180328	Switzerland
hCoV-19/Switzerland/TI-ETHZ-140047/2020|EPI_ISL_476098|Switzerland|2020-05-28	2020.4043715846994	Switzerland
hCoV-19/Switzerland/BL-ETHZ-150014plus/2020|EPI_ISL_483653|Switzerland|2020-06-10	2020.4398907103825	Switzerland
hCoV-19/Switzerland/ZG-ETHZ-150018plus/2020|EPI_ISL_483657|Switzerland|2020-06-08	2020.4344262295083	Switzerland
hCoV-19/Switzerland/BE-ETHZ-150027plus/2020|EPI_ISL_483660|Switzerland|2020-06-04	2020.4234972677596	Switzerland
hCoV-19/Switzerland/VD-ETHZ-150036plus/2020|EPI_ISL_483664|Switzerland|2020-06-03	2020.4207650273224	Switzerland
hCoV-19/Switzerland/VS-ETHZ-240083/2020|EPI_ISL_523920|Switzerland|2020-08-12	2020.6120218579235	Switzerland
hCoV-19/Switzerland/LU-ETHZ-260088_954_A08/2020|EPI_ISL_539409|Switzerland|2020-08-25	2020.6475409836066	Switzerland
hCoV-19/Switzerland/BL-ETHZ-280082/2020|EPI_ISL_560456|Switzerland|2020-09-07	2020.6830601092897	Switzerland
